ID	appareils_refrigerateur	appareils_machine_linge	appareils_seche_linge	appareils_lave_vaisselle	appareils_ordinateurs	nombre_voitures	travail_voiture	travail_moto	travail_transports_en_commun	travail_velo_marche	travail_train	transports_lents	transports_peu_accessibles	transports_peu_confortables	transports_peu_surs	transports_couteux	critere_origine	critere_biologique	achat_supermarche	achat_boutique	achat_reseaux_locaux	achat_marche	quotidien_lumieres	quotidien_machine_pleine	quotidien_lav_temperature	affirmations_terre_limitee	affirmations_env_modifiable	affirmations_desastre	affirmations_ingeniosite	affirmations_env_malmene	affirmations_droit	affirmations_crise_exageree	affirmations_crise_majeure	enjeu_climat	enjeu_air	enjeu_dechets	enjeu_eau	enjeu_disparition_especes	enjeu_pesticides	enjeu_centrales_nucleaires	enjeu_dechets_nucleaires	enjeu_ondes	actions_entreprises	actions_citoyens	actions_pouvoirs_publics	engagement_produits	engagement_impots	engagement_temps	politique_gauche_droite	habitat_TUU2014	demo_sexe	demo_diplome	demo_revenus	demo_age	ponderation
1942	3	1	1	1	1	3	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	3	1	2	3	2	3	2	3	1	2	3	2	2	1	1	1	2	2	3	2	3	3	3	3	2	3	2	7	3	1	4	13	3	0.495855090200012
1943	2	1	2	1	6	2	1	2	2	2	2	2	1	2	2	1	2	3	1	2	4	3	1	1	2	2	3	2	3	2	2	4	2	2	2	2	2	2	2	3	2	3	3	3	3	3	3	2	5	0	2	1	9	1	2.2430722629897
1944	3	1	1	1	1	4	1	2	2	2	2	2	2	2	2	2	4	4	1	1	3	3	1	1	1	1	4	1	3	1	1	2	1	2	2	1	1	1	2	1	1	3	3	2	2	3	4	3	11	0	1	2	11	2	0.793935444823993
1945	2	1	2	2	1	2	1	2	2	2	2	2	1	2	2	1	3	4	1	3	3	3	1	1	1	2	3	1	4	1	1	4	1	2	2	2	2	2	2	2	2	2	3	3	3	4	4	2	5	1	2	4	88	1	1.20208681242164
1946	2	1	2	2	2	3	1	2	2	2	2	2	2	2	2	2	1	2	3	2	3	1	1	2	2	1	3	1	3	2	1	4	1	2	2	1	2	1	1	1	1	2	3	3	2	5	5	3	10	3	2	3	77	2	0.493711965216369
1947	2	1	2	2	6	1	2	2	1	2	2	9	9	9	9	9	2	4	2	2	4	2	1	1	4	2	4	2	1	1	2	3	1	3	1	1	1	2	1	2	2	3	3	3	3	4	4	1	6	3	2	2	5	1	1.87549623269621
1948	2	1	1	1	1	3	1	2	2	2	2	2	2	2	2	2	1	3	1	1	3	3	1	3	5	1	3	2	2	2	1	4	2	1	2	1	2	1	2	3	2	3	3	2	3	2	4	1	7	3	1	4	12	2	0.679748614911208
1949	2	2	1	1	3	3	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	1	4	3	1	2	1	2	2	2	3	2	2	1	2	2	2	2	1	1	2	3	3	3	2	2	2	6	0	1	4	6	2	0.281600542712709
1950	3	1	2	1	1	2	2	2	2	2	2	9	9	9	9	9	2	3	2	1	4	3	1	2	3	2	2	3	2	3	1	1	1	3	2	2	2	3	3	4	5	3	3	3	3	2	3	2	5	2	1	1	11	5	1.766705174632
1951	2	1	2	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	3	3	1	1	2	2	3	3	3	2	2	3	3	1	1	2	2	2	1	2	1	3	3	3	3	2	2	2	2	5	2	4	12	1	1.68460529836843
1952	2	1	1	1	2	4	2	2	2	2	2	2	1	2	2	2	1	2	2	2	3	2	1	1	1	4	3	2	2	2	1	3	2	2	2	2	2	2	1	2	2	3	3	3	3	1	3	1	3	0	2	2	11	3	0.771809618052868
1953	2	2	2	2	1	1	2	2	1	1	2	9	9	9	9	9	2	3	1	1	3	3	1	5	5	2	2	2	2	1	1	4	2	2	1	1	1	1	1	2	1	2	3	3	3	1	1	2	5	5	1	4	12	4	0.235595628710311
1954	2	1	1	1	2	3	1	2	2	2	2	9	9	9	9	9	2	3	2	3	4	3	1	1	2	3	3	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	3	3	3	2	3	2	3	3	1	1	9	4	0.442953422199903
1955	2	1	2	1	2	3	2	2	2	2	2	9	9	9	9	9	2	3	2	4	4	3	1	1	2	2	4	2	5	2	2	5	2	3	2	2	2	2	2	2	1	3	3	3	3	2	3	2	10	1	2	1	10	5	0.108528022755169
1956	2	1	1	1	1	2	1	2	2	2	2	2	1	2	2	2	1	2	3	2	3	3	1	2	1	2	4	1	2	1	1	3	2	1	1	1	1	1	2	2	2	3	3	3	3	2	3	1	4	1	2	1	6	2	1.26075134820541
1957	3	1	1	1	2	3	1	2	2	2	2	2	1	2	2	2	2	3	3	2	2	3	1	1	3	5	4	2	2	2	2	3	2	3	2	2	2	1	2	3	2	3	3	3	3	2	3	2	6	0	2	1	10	3	0.866506687503014
1958	3	1	1	1	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	4	3	1	1	2	1	3	1	2	1	1	4	2	1	1	2	2	1	1	2	1	1	3	3	3	2	2	1	6	1	1	1	77	5	0.61945889463454
1959	3	1	2	1	2	2	2	2	2	2	2	9	9	9	9	9	1	2	2	2	4	3	1	3	3	2	2	2	2	1	2	3	2	2	1	2	1	2	2	3	3	3	3	3	3	2	3	2	9	2	1	2	9	4	0.056379555255135
1960	3	1	2	2	3	3	1	2	2	2	2	2	2	2	2	2	4	4	2	3	4	3	1	1	1	4	4	1	5	2	2	2	2	2	2	2	2	2	4	1	1	3	3	3	3	4	4	2	7	5	2	3	12	1	4.31413497380551
1961	2	1	2	1	3	2	1	2	2	2	2	2	1	2	2	2	1	2	2	1	4	2	1	1	1	2	4	2	2	2	2	4	2	3	3	2	3	3	1	3	3	3	3	3	3	2	4	1	4	1	1	1	4	5	0.679479945800196
1962	3	1	2	1	1	3	1	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	1	1	2	2	4	2	2	2	2	4	2	1	1	1	1	2	1	1	1	2	3	3	3	2	2	2	5	1	1	1	9	4	0.624660796609683
1963	2	1	1	2	1	3	1	2	2	2	1	2	2	2	2	2	3	2	2	2	4	3	1	1	2	1	4	1	4	1	1	4	1	2	2	2	3	2	1	2	2	3	3	3	3	2	9	2	4	2	2	1	12	4	0.565776549077816
1964	2	1	2	1	1	3	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	1	2	2	2	3	1	2	1	1	3	2	2	2	2	2	2	1	1	1	1	3	3	3	2	2	2	5	3	2	4	12	5	0.566414698938592
1965	2	1	1	1	1	3	1	2	2	2	2	2	1	2	2	2	3	2	1	2	4	3	1	1	1	3	3	2	2	2	2	4	2	2	2	1	1	1	2	2	2	2	3	3	3	2	2	2	9	1	2	3	10	2	0.0547388082395432
1966	2	1	2	2	3	2	2	2	2	2	2	9	9	9	9	9	1	3	2	2	4	2	1	1	3	2	3	2	2	1	1	4	1	1	1	1	1	1	1	2	1	2	3	3	3	1	3	2	5	5	2	1	8	4	0.278761925447643
1967	2	1	1	1	1	4	1	2	2	2	2	2	2	2	2	2	1	3	2	3	3	2	1	1	2	1	4	1	4	1	1	4	1	1	1	1	1	1	1	1	1	2	3	3	3	4	4	1	3	0	2	4	12	3	0.440097924958528
1968	2	1	2	1	1	2	2	2	2	2	2	9	9	9	9	9	1	1	2	1	3	3	1	1	1	2	3	2	2	1	1	2	2	2	2	2	1	2	2	2	1	2	3	3	3	2	3	2	8	1	2	1	11	5	0.851779204461393
1969	2	1	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	3	3	1	3	1	3	4	1	2	1	1	4	2	2	2	1	2	2	1	2	1	2	3	3	3	2	3	3	3	3	2	2	11	3	0.78173894696874
1970	2	1	1	1	2	4	1	2	2	2	2	2	1	2	2	2	2	2	2	2	3	3	1	1	3	2	4	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	4	1	1	2	12	3	0.642981391566195
1971	3	1	1	1	2	2	2	2	2	1	2	2	1	2	2	1	2	3	3	2	4	3	1	1	1	3	4	2	3	1	1	4	1	1	1	1	1	1	1	1	1	1	3	3	3	1	2	2	3	3	1	1	10	3	0.851518868215107
1972	2	2	2	1	2	3	1	2	2	2	2	1	2	2	2	1	1	2	2	2	3	2	1	1	3	3	2	2	2	2	2	2	2	2	1	3	2	2	2	3	3	2	4	3	3	4	4	3	8	3	1	4	10	1	0.406288009840609
1973	2	1	2	2	6	1	2	2	2	2	2	2	2	2	2	2	3	4	2	1	3	3	1	1	2	3	3	2	2	2	1	3	5	3	2	2	2	3	3	2	2	3	3	3	4	2	2	2	7	3	2	1	5	2	1.88042158054476
1974	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	4	4	1	2	3	3	1	1	2	3	4	2	2	1	2	4	1	2	1	1	1	1	1	1	1	1	3	3	3	2	2	2	1	2	1	1	3	3	1.51291729892697
1975	3	1	2	1	1	2	2	2	2	2	2	9	9	9	9	9	3	2	3	3	3	2	2	1	2	5	2	3	2	3	2	2	3	3	2	2	2	3	2	3	3	3	3	3	4	2	3	2	7	2	1	2	13	5	0.871442312880021
1976	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	1	4	2	1	1	2	2	3	2	4	1	2	3	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	2	10	5	2	1	10	4	0.89763200092184
1977	2	1	1	1	1	4	1	2	2	2	2	2	1	2	2	2	2	2	2	2	3	3	1	2	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	3	3	3	2	3	1	6	0	2	1	9	3	1.87819812939653
1978	2	1	1	2	6	3	1	2	2	2	2	2	1	2	2	2	2	4	2	1	4	2	1	1	1	2	4	1	3	1	1	4	1	1	1	1	1	1	2	3	3	3	3	3	3	1	4	1	11	2	1	1	9	3	1.29881162991393
1979	2	1	2	2	4	3	1	2	2	2	2	1	2	2	2	2	2	3	2	1	3	2	2	1	2	5	4	1	2	2	1	2	5	4	1	2	1	1	1	1	1	1	4	4	4	4	4	1	1	3	2	1	6	2	0.255752472045468
1980	3	1	2	1	1	3	1	1	2	2	2	2	1	2	2	2	2	2	2	3	3	4	1	1	1	2	4	1	4	1	1	4	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	2	6	0	1	4	88	1	1.40081669082403
1981	3	1	1	1	4	4	1	2	2	2	2	2	1	2	2	2	1	1	2	1	3	3	1	2	2	2	4	1	5	1	1	5	5	2	2	2	2	2	2	1	1	1	3	3	3	5	4	5	5	2	1	2	77	3	1.09607057471449
1982	2	1	2	2	2	1	2	2	1	1	2	9	9	9	9	9	1	1	3	3	2	2	1	1	1	1	4	1	3	1	1	4	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	2	1	2	2	3	9	2	0.24583657974919
1983	1	1	2	1	2	3	2	2	2	2	2	9	9	9	9	9	3	3	3	1	4	2	1	1	3	5	1	5	2	2	1	5	5	2	1	2	1	2	1	2	1	2	3	3	3	5	3	2	77	0	2	2	77	4	0.52954843399941
1984	2	1	2	1	1	2	2	2	2	1	2	9	9	9	9	9	1	1	1	1	1	3	1	1	2	2	4	1	5	2	1	4	1	1	1	1	1	1	1	1	1	2	3	2	3	3	3	1	2	1	2	1	11	4	1.0364664053915
1985	2	1	1	1	1	3	1	2	2	2	2	2	1	2	2	2	2	3	2	3	4	4	1	1	2	2	2	1	2	3	1	2	1	2	2	2	2	1	3	1	1	3	2	2	2	2	3	2	6	0	2	1	77	3	0.746795610058992
1986	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	3	2	1	1	1	2	3	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	2	77	3	2	3	77	4	0.248085584073641
1987	3	1	2	1	3	3	2	2	2	2	2	9	9	9	9	9	2	3	2	1	3	2	2	1	3	2	4	2	3	2	2	3	2	2	2	2	3	2	2	3	3	3	3	3	3	2	3	5	8	3	1	3	77	5	0.793585886435163
1988	2	1	1	1	1	3	1	2	2	2	2	2	2	2	2	2	2	3	3	2	4	4	1	1	2	1	4	1	3	1	1	4	1	1	1	1	1	1	1	2	2	2	3	3	3	2	3	2	7	0	1	2	11	2	0.793935444823993
1989	2	1	2	2	2	2	2	2	2	2	2	9	9	9	9	9	1	2	1	4	4	4	1	1	1	2	3	1	3	1	2	3	1	2	2	1	1	1	1	2	1	2	3	3	3	5	4	2	6	0	1	2	6	5	0.516050218550881
1990	2	1	2	1	1	2	2	2	2	2	2	9	9	9	9	9	3	2	1	1	3	2	1	1	2	1	4	2	3	1	1	3	2	2	1	1	1	1	1	2	1	3	3	3	3	1	4	1	8	3	2	1	11	4	1.62864030360775
1991	2	1	1	1	1	3	2	2	2	2	2	9	9	9	9	9	2	2	1	1	2	3	1	1	1	2	3	2	3	1	1	4	1	1	1	1	1	1	1	1	1	3	3	3	3	2	2	2	2	5	1	3	12	5	0.735668399404534
1992	3	1	1	1	1	4	9	9	9	9	9	9	9	9	9	9	1	3	1	3	4	4	1	1	1	3	2	3	2	2	1	4	1	2	2	2	2	1	1	2	1	2	3	3	3	2	3	3	1	3	1	4	12	4	0.566922470124975
1993	2	1	1	2	4	3	2	2	2	2	2	9	9	9	9	9	2	3	2	2	3	3	1	1	2	1	4	1	4	1	2	2	1	2	1	1	2	1	2	2	1	2	3	3	3	3	3	1	6	1	1	1	8	4	1.56437498156456
1994	3	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	3	2	2	3	1	1	1	2	2	4	1	3	1	1	4	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	2	6	1	2	2	10	3	0.561332345213717
1995	2	1	1	2	6	2	2	2	2	2	2	9	9	9	9	9	1	1	3	2	2	1	1	1	1	1	4	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	3	3	4	4	2	77	3	2	1	88	5	2.62814289162551
1996	2	1	1	1	1	2	2	2	1	2	2	9	9	9	9	9	1	1	2	1	2	3	1	3	2	2	2	2	2	2	3	3	3	2	2	1	2	1	1	1	1	2	3	3	3	2	2	2	8	5	2	4	13	3	0.587673050543225
1997	2	1	1	2	1	2	1	2	2	2	2	2	1	2	2	2	3	3	2	3	3	3	1	1	1	3	4	1	2	1	1	2	2	2	2	2	2	2	1	1	1	1	3	3	3	2	2	1	9	1	2	2	9	3	0.816120322606621
1998	2	1	2	1	2	3	1	2	2	2	2	2	1	2	2	2	1	1	3	2	2	3	1	2	1	5	3	2	5	2	2	3	1	5	2	2	1	2	1	2	2	2	3	4	3	1	3	1	3	3	2	4	12	1	0.685488842981465
1999	2	2	2	2	2	1	2	2	1	1	2	9	9	9	9	9	3	3	1	3	4	2	1	5	5	3	3	1	3	1	2	3	1	1	1	2	1	2	2	2	2	2	3	2	2	3	3	2	6	5	2	4	6	2	2.5067238949155
2000	3	1	1	1	3	4	1	2	2	2	2	2	2	2	2	2	2	4	2	1	4	2	1	3	2	2	3	2	3	2	2	3	5	3	3	2	2	2	3	2	1	3	3	3	3	2	3	2	4	0	1	3	13	3	0.524515078556706
2001	2	1	2	2	3	2	2	2	1	2	2	9	9	9	9	9	3	3	2	3	4	3	2	2	4	5	3	5	2	2	2	3	2	2	2	2	2	2	1	1	1	2	3	3	3	5	3	2	4	5	1	1	7	5	3.84341410313495
2002	2	1	2	2	1	3	1	2	2	2	2	2	1	2	2	2	1	2	3	2	3	3	1	1	1	2	4	1	5	2	1	3	2	2	2	1	1	1	2	2	2	2	4	3	3	2	3	2	9	3	2	4	4	1	1.51334729352531
2003	2	2	2	2	2	1	2	2	1	2	2	9	9	9	9	9	1	3	1	3	3	3	1	1	3	1	3	1	5	1	1	4	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	2	6	3	2	2	3	1	1.4121791362267
2004	2	1	1	1	2	2	1	2	2	2	2	2	1	2	2	2	1	1	3	4	3	3	1	1	1	2	2	2	3	2	1	2	5	2	2	1	1	1	1	2	2	5	3	3	3	2	2	1	4	0	2	2	9	4	0.0923742033235164
2005	2	1	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	4	4	2	2	1	1	2	3	2	3	2	1	4	1	2	1	2	1	2	1	3	1	2	3	3	3	3	4	2	4	2	2	4	8	2	0.327293458520578
2006	3	1	1	1	2	3	1	1	2	2	2	2	1	2	2	2	2	3	2	2	3	3	1	2	2	3	2	2	3	2	2	3	2	2	2	1	1	2	2	1	1	2	3	3	3	2	3	2	3	1	2	2	10	2	0.734761669074589
2007	2	1	2	1	1	2	2	2	2	2	2	9	9	9	9	9	3	2	2	1	3	3	1	1	2	2	3	2	3	2	1	3	1	2	2	1	1	1	1	2	1	1	3	3	3	2	2	2	4	0	2	3	3	4	0.434987409477123
2008	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	3	3	1	2	3	3	3	2	3	4	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	2	2	2	3	3	2	6	1	1	1	7	2	1.07521627797274
2009	2	2	2	2	6	1	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	5	2	1	77	4	0.0927561038877295
2010	3	1	1	1	1	3	1	2	2	2	2	2	2	2	2	2	4	4	2	1	3	3	1	1	3	2	3	2	3	2	2	4	2	3	2	2	2	2	2	2	2	2	3	2	3	4	4	2	10	2	1	3	11	2	0.969902377949446
2011	2	1	1	1	1	3	1	2	2	2	2	2	1	2	2	2	2	3	2	1	3	3	1	1	1	2	4	2	2	2	2	3	3	2	1	2	2	2	2	2	2	3	3	3	3	3	3	3	9	2	1	3	12	2	0.841656025031695
2012	2	1	1	1	6	2	2	2	2	2	2	9	9	9	9	9	9	4	1	4	4	4	1	1	1	2	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	9	9	9	11	0	2	1	7	5	0.849807596476218
2013	3	1	1	1	3	4	1	2	2	2	2	1	1	2	2	1	2	5	2	3	4	2	2	5	5	2	2	2	2	1	2	2	1	1	2	2	2	1	2	1	1	1	3	3	4	2	4	1	6	2	2	1	10	5	1.01093228176146
2014	3	1	1	1	1	3	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	4	1	2	1	1	4	1	4	1	4	4	1	1	1	1	1	1	1	1	1	2	3	3	3	2	3	1	4	1	2	1	11	5	2.09641954107229
2015	2	1	2	1	2	2	2	2	1	2	2	9	9	9	9	9	2	2	3	1	3	3	1	1	3	2	2	1	4	4	1	4	1	2	1	2	2	1	1	1	1	2	3	3	3	1	1	2	5	5	1	4	13	5	2.46855872580163
2016	2	1	2	1	3	4	1	2	2	2	2	2	1	2	2	2	2	1	2	9	3	3	2	1	1	3	2	2	2	2	2	4	3	3	3	2	2	2	2	3	3	3	3	3	3	2	3	2	5	0	1	4	10	4	0.358172827503318
2017	2	1	2	1	6	1	2	2	2	2	2	9	9	9	9	9	3	3	1	4	4	4	1	1	4	1	3	2	3	1	1	3	1	2	2	2	2	1	2	3	3	3	3	3	3	3	3	2	8	5	1	4	77	5	1.01386007229232
2018	2	1	2	2	1	2	2	2	1	1	2	9	9	9	9	9	2	1	4	1	4	3	2	2	4	4	4	2	4	1	1	4	1	1	1	1	1	1	1	1	1	1	3	3	3	1	1	3	1	5	1	3	6	2	1.13126617311936
2019	2	1	2	1	6	2	1	2	2	2	2	2	1	2	2	2	1	1	2	1	2	1	1	1	1	2	4	1	3	1	1	4	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	1	1	0	2	3	10	4	0.187726152789243
2020	2	1	1	1	1	3	1	2	2	2	2	1	2	2	2	2	1	2	2	2	3	3	1	3	2	3	3	2	2	1	2	4	2	2	2	2	2	2	1	2	2	3	3	3	3	2	2	3	3	3	1	4	13	4	0.369074687793059
2021	2	1	1	1	2	2	2	2	1	1	2	9	9	9	9	9	2	1	1	1	3	2	1	1	2	2	4	1	4	1	1	4	1	2	2	2	3	2	1	3	2	3	3	3	3	1	2	2	6	5	2	4	13	1	2.62345647255794
2022	2	1	1	1	1	3	1	2	2	1	2	1	2	2	2	2	1	2	2	1	4	1	1	1	2	3	3	2	5	2	2	3	2	2	2	1	2	2	2	3	3	2	3	3	3	2	3	1	4	2	2	3	11	1	1.62736402770768
2023	2	1	2	2	1	2	2	2	1	2	2	9	9	9	9	9	2	3	2	3	4	3	1	1	1	3	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	2	3	3	2	4	9	3	0.736506039870709
2024	3	1	1	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	1	1	5	3	1	3	1	1	4	1	1	1	1	1	1	1	1	1	2	3	3	3	2	4	3	1	5	2	2	13	4	1.12945154150998
2025	3	1	1	1	1	4	1	2	2	2	2	2	1	2	2	2	4	4	2	2	4	2	1	1	3	1	3	1	3	1	1	4	1	2	1	1	1	2	1	4	4	3	3	3	3	4	4	3	10	2	1	3	12	3	0.0630924854375237
2026	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	4	2	3	4	2	1	2	2	2	4	2	5	2	2	2	2	2	2	2	9	1	1	1	1	1	3	3	3	3	3	1	4	3	1	3	9	3	1.19222966376992
2027	2	1	2	2	2	3	1	2	2	2	2	2	2	2	2	2	4	4	2	2	2	3	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	1	2	1	6	2	2	2	77	4	0.225055036380617
2028	2	1	2	1	2	1	2	2	1	2	2	9	9	9	9	9	3	3	2	2	3	1	1	1	2	2	2	2	3	2	2	2	2	2	1	1	1	2	2	1	1	1	3	3	3	2	3	1	8	5	2	1	4	4	0.455397614774224
2029	2	1	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	3	1	1	3	3	1	1	2	5	4	1	3	2	1	4	2	2	2	2	2	2	2	3	2	3	4	4	4	3	4	2	5	1	1	2	10	2	0.796718320042676
2030	2	1	2	1	1	2	2	2	2	2	2	9	9	9	9	9	2	2	3	2	4	4	1	1	1	2	3	1	3	1	1	3	1	1	1	1	1	1	2	1	1	2	3	3	3	2	2	1	1	2	1	1	11	5	1.50694227188075
2031	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	5	5	1	2	2	5	5	5	5	5	5	5	5	3	3	2	2	3	3	9	5	5	2	2	4	5	5	5	9	3	1	1	4	2	2.82522077180083
2032	2	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	2	3	2	4	1	1	1	3	3	2	5	1	2	4	1	1	1	1	1	1	1	1	1	1	3	3	3	2	4	1	6	5	2	2	12	2	1.92736798373906
2033	2	1	2	2	2	2	1	2	2	2	2	2	1	1	2	2	3	3	3	3	4	4	1	2	2	2	5	2	2	2	2	3	2	1	1	1	1	1	2	2	1	2	3	3	3	2	3	2	6	5	1	4	9	1	0.11350787464461
2034	3	1	1	1	3	3	1	2	2	2	2	2	1	2	2	2	3	3	2	3	4	3	1	1	3	2	2	2	2	2	2	4	2	2	2	3	2	3	3	3	3	3	3	3	3	3	3	2	9	0	1	4	12	2	0.03972907029351
2035	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	1	1	1	2	1	1	3	4	1	2	1	1	4	2	1	1	1	1	1	1	1	1	5	3	3	3	2	2	2	2	5	1	4	6	5	0.989986975960128
2036	2	1	2	1	2	2	1	2	1	2	2	9	9	9	9	9	2	2	2	2	3	2	1	1	2	2	3	2	3	2	1	4	1	1	1	1	1	1	2	5	2	3	3	3	3	1	5	1	3	5	2	2	12	1	1.33060438316165
2037	2	1	1	1	6	2	1	2	2	2	2	2	2	2	2	2	4	5	1	1	4	4	1	3	1	2	2	2	2	2	2	3	2	3	3	3	3	5	5	5	5	3	4	4	3	5	5	5	6	2	2	1	7	1	5.38930169899968
2038	2	1	1	1	2	3	2	2	2	1	2	1	2	2	2	2	2	3	1	1	3	2	1	1	1	5	2	3	2	2	2	3	2	2	1	1	1	2	2	1	1	2	3	3	3	2	3	2	4	3	1	3	12	2	1.81973852089997
2039	2	1	2	2	2	3	1	2	2	2	2	2	2	2	2	2	4	4	3	2	4	3	2	1	2	2	3	1	1	1	1	3	3	3	2	3	2	2	2	3	2	4	4	3	3	3	3	2	1	0	2	2	8	1	1.1556473717822
2040	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	3	4	2	1	1	5	3	2	3	2	1	4	2	2	1	2	1	1	1	1	2	2	3	3	3	2	3	2	7	2	1	1	5	1	1.21774484064547
2041	2	1	2	1	2	3	1	2	2	2	2	2	1	2	2	2	1	1	1	1	2	2	1	1	4	5	3	2	1	3	1	3	1	2	4	1	1	1	1	1	1	1	3	2	3	2	4	2	5	0	2	2	77	2	0.717477925375917
2042	3	1	2	1	2	3	2	2	2	2	2	9	9	9	9	9	1	1	3	2	2	2	1	1	2	2	4	3	4	1	4	3	2	2	2	1	1	1	1	2	2	2	3	2	3	2	4	2	7	0	1	1	13	5	0.572970165862156
2043	2	1	2	1	1	2	2	2	2	2	2	9	9	9	9	9	1	2	1	1	3	1	2	2	2	1	3	1	2	1	1	4	2	1	1	1	1	1	1	2	2	3	3	3	3	2	5	2	5	5	2	4	12	5	1.17510152633731
2044	2	1	2	1	1	2	2	2	2	2	2	9	9	9	9	9	1	1	2	2	2	2	1	1	1	4	4	1	1	1	1	4	4	1	1	1	1	1	1	1	1	1	3	3	3	2	4	1	1	0	1	1	12	5	2.82720183642896
2045	3	1	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	1	2	3	3	1	1	2	1	4	1	3	1	1	4	2	2	1	1	1	1	1	2	1	2	3	3	3	2	2	2	4	3	1	4	11	3	0.946056826833976
2046	2	1	1	2	3	1	2	2	1	2	2	9	9	9	9	9	1	2	1	2	3	1	2	2	2	3	4	2	3	2	2	3	1	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	6	5	1	1	5	2	4.14078523206444
2047	2	1	2	1	1	2	1	2	2	1	2	2	2	2	2	2	1	2	2	3	2	3	1	1	1	5	3	2	2	1	1	4	1	1	1	1	1	1	1	1	2	4	3	3	3	1	1	5	7	3	1	4	13	3	0.478985108195923
2048	3	1	1	1	6	3	1	2	2	2	2	2	1	2	2	2	2	1	3	3	3	3	1	1	1	3	3	1	3	1	1	3	1	2	1	1	2	1	1	2	2	3	3	3	3	2	2	2	9	1	2	2	12	1	1.1357694590148
2049	2	1	2	1	4	3	2	1	1	2	2	9	9	9	9	9	1	3	3	2	2	2	1	1	1	2	2	2	3	1	2	4	2	2	3	2	2	3	2	3	2	3	3	3	4	1	2	2	8	5	1	4	13	3	1.28543250802738
2050	3	1	2	1	1	4	2	2	2	2	2	9	9	9	9	9	1	1	2	3	3	3	1	9	1	2	3	1	4	1	1	3	1	1	1	1	1	1	1	1	1	1	3	3	3	1	2	2	11	1	1	1	77	5	1.31958043626911
2051	1	1	2	2	6	1	2	1	2	2	2	1	2	2	2	2	2	2	1	3	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	9	9	9	2	0	2	1	3	5	2.84120991704436
2052	2	1	2	1	3	3	1	2	2	2	2	2	1	2	2	2	1	3	1	2	2	1	2	2	1	2	4	2	3	1	1	4	1	1	1	1	1	2	1	3	2	2	3	3	3	1	1	2	3	1	2	4	12	3	0.437701296702386
2053	3	1	2	1	6	2	2	2	2	2	2	9	9	9	9	9	1	3	2	2	3	3	1	1	1	2	3	2	2	2	1	3	3	2	2	1	1	1	1	1	1	3	3	3	3	1	2	1	6	0	2	1	9	5	0.126251997755176
2054	2	1	2	1	4	3	1	1	2	2	2	1	1	2	2	2	3	2	1	3	3	3	1	2	4	2	4	2	3	1	1	3	2	2	2	1	1	1	2	3	3	3	3	3	3	2	3	2	6	3	1	4	11	1	1.78384934575546
